transaction_id,customer_id,product_id,purchase_date,price,city,festival
T18481,c9,p2,2024-11-07T00:00:00.000000,199,Bareilly,
T18482,c167,p5,2024-03-06T00:00:00.000000,599,Bijapur,
T18483,c374,p2,2024-05-25T00:00:00.000000,199,Ahmednagar,
T18484,c231,p6,2024-05-25T00:00:00.000000,249,Unnao,
T18485,c322,p8,2024-10-26T00:00:00.000000,199,Orai,Diwali
T18486,c41,p2,2024-10-15T00:00:00.000000,199,Rourkela,
T18487,c120,p7,2024-12-13T00:00:00.000000,349,Mysore,
T18488,c659,p4,2024-05-08T00:00:00.000000,399,Saharsa,Summer
T18489,c656,p6,2024-04-09T00:00:00.000000,249,Raipur,
T18490,c839,p7,2024-11-27T00:00:00.000000,349,Tiruchirappalli,
T18491,c622,p5,2024-12-09T00:00:00.000000,599,Kochi,
T18492,c83,p0,2024-05-17T00:00:00.000000,299,Machilipatnam,
T18493,c636,p3,2024-03-29T00:00:00.000000,149,Ghaziabad,
T18494,c573,p1,2024-09-09T00:00:00.000000,499,Ajmer,
T18495,c961,p1,2024-02-09T00:00:00.000000,499,Panchkula,
T18496,c912,p1,2024-07-07T00:00:00.000000,499,Anantapur,
T18497,c714,p8,2024-05-18T00:00:00.000000,199,Gorakhpur,Summer
T18498,c899,p4,2024-12-19T00:00:00.000000,399,Mumbai,
T18499,c809,p2,2024-05-15T00:00:00.000000,199,South Dumdum,Summer
T18500,c251,p1,2024-09-28T00:00:00.000000,499,Vadodara,
T18501,c988,p0,2024-10-18T00:00:00.000000,299,Bettiah,
T18502,c342,p3,2024-02-16T00:00:00.000000,149,Erode,
T18503,c500,p1,2024-11-11T00:00:00.000000,499,Nellore,
T18504,c172,p1,2024-10-01T00:00:00.000000,499,Aurangabad,
T18505,c782,p6,2024-10-25T00:00:00.000000,249,Ranchi,
T18506,c774,p3,2024-10-29T00:00:00.000000,149,Mahbubnagar,
T18507,c517,p3,2024-02-07T00:00:00.000000,149,Thoothukudi,
T18508,c411,p0,2024-10-19T00:00:00.000000,299,Mirzapur,Diwali
T18509,c55,p0,2024-04-15T00:00:00.000000,299,Bathinda,
T18510,c815,p1,2024-11-26T00:00:00.000000,499,Madurai,
T18511,c870,p4,2024-02-20T00:00:00.000000,399,Gorakhpur,
T18512,c535,p0,2024-05-12T00:00:00.000000,299,Narasaraopet,
T18513,c314,p1,2024-06-02T00:00:00.000000,499,Ballia,Summer
T18514,c778,p9,2024-12-04T00:00:00.000000,299,Udaipur,
T18515,c180,p7,2024-01-19T00:00:00.000000,349,Anantapuram,
T18516,c911,p9,2024-10-30T00:00:00.000000,299,Delhi,
T18517,c953,p4,2024-01-24T00:00:00.000000,399,Bijapur,
T18518,c754,p1,2024-06-28T00:00:00.000000,499,Buxar,Summer
T18519,c548,p8,2024-07-05T00:00:00.000000,199,Ghaziabad,
T18520,c495,p7,2024-04-10T00:00:00.000000,349,Nagpur,
T18521,c700,p4,2024-04-26T00:00:00.000000,399,Hindupur,
T18522,c374,p4,2024-10-29T00:00:00.000000,399,Ahmednagar,
T18523,c365,p0,2024-05-24T00:00:00.000000,299,Tezpur,Summer
T18524,c278,p9,2024-06-26T00:00:00.000000,299,Ahmedabad,
T18525,c304,p4,2024-08-05T00:00:00.000000,399,Giridih,
T18526,c546,p6,2024-03-07T00:00:00.000000,249,Tinsukia,Holi
T18527,c498,p6,2024-01-13T00:00:00.000000,249,Mathura,
T18528,c439,p6,2024-02-12T00:00:00.000000,249,Hapur,
T18529,c232,p2,2024-07-26T00:00:00.000000,199,Meerut,
T18530,c417,p9,2024-01-14T00:00:00.000000,299,Ramagundam,
T18531,c287,p1,2024-12-07T00:00:00.000000,499,Bahraich,
T18532,c714,p5,2024-01-30T00:00:00.000000,599,Gorakhpur,
T18533,c844,p6,2024-11-04T00:00:00.000000,249,Kakinada,Diwali
T18534,c400,p1,2024-10-12T00:00:00.000000,499,Raebareli,Diwali
T18535,c304,p3,2024-12-19T00:00:00.000000,149,Giridih,
T18536,c129,p7,2024-10-16T00:00:00.000000,349,Agra,Diwali
T18537,c748,p7,2024-10-17T00:00:00.000000,349,Gangtok,Diwali
T18538,c641,p9,2024-03-08T00:00:00.000000,299,Alwar,Holi
T18539,c499,p1,2024-12-27T00:00:00.000000,499,Thoothukudi,
T18540,c185,p8,2024-03-08T00:00:00.000000,199,Latur,Holi
T18541,c915,p8,2024-12-13T00:00:00.000000,199,Srinagar,
T18542,c491,p1,2024-10-23T00:00:00.000000,499,Thanjavur,
T18543,c877,p5,2024-01-23T00:00:00.000000,599,Sirsa,
T18544,c169,p9,2024-05-08T00:00:00.000000,299,Bhagalpur,
T18545,c760,p7,2024-10-21T00:00:00.000000,349,Ahmednagar,Diwali
T18546,c740,p7,2024-10-29T00:00:00.000000,349,Bikaner,
T18547,c12,p4,2024-04-09T00:00:00.000000,399,Bettiah,
T18548,c445,p2,2024-02-16T00:00:00.000000,199,Tezpur,
T18549,c239,p6,2024-11-05T00:00:00.000000,249,Phagwara,
T18550,c624,p2,2024-06-22T00:00:00.000000,199,Pune,Summer
T18551,c740,p9,2024-10-05T00:00:00.000000,299,Bikaner,
T18552,c671,p9,2024-11-15T00:00:00.000000,299,Muzaffarnagar,
T18553,c4,p5,2024-06-28T00:00:00.000000,599,Gaya,
T18554,c936,p0,2024-12-08T00:00:00.000000,299,Tenali,
T18555,c62,p9,2024-02-16T00:00:00.000000,299,Sonipat,
T18556,c882,p4,2024-05-03T00:00:00.000000,399,Gwalior,
T18557,c26,p5,2024-12-10T00:00:00.000000,599,Bettiah,
T18558,c250,p6,2024-10-04T00:00:00.000000,249,Bhubaneswar,
T18559,c165,p6,2024-11-04T00:00:00.000000,249,Dhanbad,
T18560,c385,p9,2024-03-06T00:00:00.000000,299,Pudukkottai,
T18561,c191,p7,2024-11-18T00:00:00.000000,349,Nizamabad,
T18562,c654,p7,2024-04-10T00:00:00.000000,349,Bally,
T18563,c678,p2,2024-06-06T00:00:00.000000,199,Ambala,Summer
T18564,c100,p3,2024-07-04T00:00:00.000000,149,Bellary,
T18565,c30,p2,2024-10-22T00:00:00.000000,199,Sonipat,
T18566,c360,p3,2024-09-26T00:00:00.000000,149,Thrissur,
T18567,c300,p6,2024-06-02T00:00:00.000000,249,Karimnagar,
T18568,c292,p2,2024-06-05T00:00:00.000000,199,Thanjavur,
T18569,c443,p7,2024-02-28T00:00:00.000000,349,Bhubaneswar,
T18570,c438,p1,2024-11-08T00:00:00.000000,499,Hubli–Dharwad,
T18571,c538,p2,2024-05-27T00:00:00.000000,199,Amritsar,
T18572,c105,p2,2024-10-12T00:00:00.000000,199,Vasai-Virar,Diwali
T18573,c460,p6,2024-07-11T00:00:00.000000,249,Eluru,
T18574,c165,p9,2024-05-30T00:00:00.000000,299,Dhanbad,Summer
T18575,c830,p7,2024-07-20T00:00:00.000000,349,Sonipat,
T18576,c749,p6,2024-07-15T00:00:00.000000,249,Adoni,
T18577,c802,p3,2024-05-29T00:00:00.000000,149,Serampore,
T18578,c780,p2,2024-05-10T00:00:00.000000,199,Shahjahanpur,
T18579,c22,p4,2024-10-01T00:00:00.000000,399,Muzaffarpur,
T18580,c313,p5,2024-07-19T00:00:00.000000,599,Uluberia,
T18581,c392,p0,2024-01-26T00:00:00.000000,299,Berhampur,
T18582,c136,p0,2024-05-16T00:00:00.000000,299,Mehsana,Summer
T18583,c265,p5,2024-08-25T00:00:00.000000,599,Mira-Bhayandar,
T18584,c24,p2,2024-09-18T00:00:00.000000,199,Agartala,
T18585,c165,p9,2024-10-24T00:00:00.000000,299,Dhanbad,
T18586,c247,p1,2024-07-22T00:00:00.000000,499,North Dumdum,
T18587,c883,p2,2024-12-18T00:00:00.000000,199,Satna,
T18588,c219,p3,2024-06-25T00:00:00.000000,149,Aizawl,Summer
T18589,c988,p5,2024-11-04T00:00:00.000000,599,Bettiah,
T18590,c394,p4,2024-05-21T00:00:00.000000,399,Ambala,
T18591,c306,p9,2024-03-05T00:00:00.000000,299,Hosur,Holi
T18592,c395,p5,2024-09-30T00:00:00.000000,599,Moradabad,
T18593,c302,p4,2024-05-12T00:00:00.000000,399,Nagpur,
T18594,c329,p1,2024-03-21T00:00:00.000000,499,Tiruppur,Holi
T18595,c879,p9,2024-08-16T00:00:00.000000,299,Nandyal,
T18596,c617,p2,2024-03-19T00:00:00.000000,199,Purnia,Holi
T18597,c947,p2,2024-12-03T00:00:00.000000,199,Panchkula,
T18598,c253,p4,2024-10-20T00:00:00.000000,399,Akola,
T18599,c376,p8,2024-05-11T00:00:00.000000,199,Kharagpur,
T18600,c428,p3,2024-12-21T00:00:00.000000,149,Ramgarh,
T18601,c940,p1,2024-05-16T00:00:00.000000,499,Khora ,
T18602,c646,p8,2024-04-27T00:00:00.000000,199,Madhyamgram,
T18603,c331,p5,2024-12-02T00:00:00.000000,599,Ambattur,
T18604,c372,p5,2024-02-11T00:00:00.000000,599,Proddatur,
T18605,c681,p0,2024-12-08T00:00:00.000000,299,Ichalkaranji,
T18606,c231,p2,2024-08-17T00:00:00.000000,199,Unnao,
T18607,c380,p2,2024-06-02T00:00:00.000000,199,Rourkela,
T18608,c71,p5,2024-06-26T00:00:00.000000,599,Kota,
T18609,c38,p6,2024-10-21T00:00:00.000000,249,Maheshtala,Diwali
T18610,c442,p9,2024-11-03T00:00:00.000000,299,Jaunpur,Diwali
T18611,c708,p0,2024-06-08T00:00:00.000000,299,Nangloi Jat,
T18612,c998,p2,2024-05-03T00:00:00.000000,199,Baranagar,
T18613,c33,p7,2024-05-03T00:00:00.000000,349,Pune,
T18614,c653,p2,2024-08-10T00:00:00.000000,199,Bhagalpur,
T18615,c286,p7,2024-12-14T00:00:00.000000,349,Raebareli,
T18616,c305,p6,2024-04-16T00:00:00.000000,249,Raebareli,
T18617,c632,p6,2024-11-05T00:00:00.000000,249,Unnao,
T18618,c467,p0,2024-07-21T00:00:00.000000,299,Bellary,
T18619,c571,p7,2024-09-24T00:00:00.000000,349,Nagercoil,
T18620,c854,p1,2024-05-03T00:00:00.000000,499,Bareilly,
T18621,c220,p7,2024-06-30T00:00:00.000000,349,Bhubaneswar,
T18622,c864,p1,2024-10-07T00:00:00.000000,499,Nanded,
T18623,c672,p7,2024-03-27T00:00:00.000000,349,Sikar,
T18624,c484,p4,2024-03-07T00:00:00.000000,399,Gurgaon,Holi
T18625,c276,p3,2024-10-21T00:00:00.000000,149,Amroha,Diwali
T18626,c56,p1,2024-08-04T00:00:00.000000,499,Saharanpur,
T18627,c718,p6,2024-11-20T00:00:00.000000,249,Fatehpur,
T18628,c234,p6,2024-02-17T00:00:00.000000,249,Ichalkaranji,
T18629,c564,p0,2024-08-01T00:00:00.000000,299,Munger,
T18630,c506,p8,2024-08-25T00:00:00.000000,199,Guna,
T18631,c116,p7,2024-11-26T00:00:00.000000,349,Bharatpur,
T18632,c914,p1,2024-08-07T00:00:00.000000,499,Davanagere,
T18633,c290,p3,2024-01-24T00:00:00.000000,149,Aligarh,
T18634,c42,p1,2024-03-22T00:00:00.000000,499,Visakhapatnam,
T18635,c741,p1,2024-07-07T00:00:00.000000,499,Gwalior,
T18636,c628,p4,2024-01-23T00:00:00.000000,399,Ahmedabad,
T18637,c899,p2,2024-03-14T00:00:00.000000,199,Mumbai,Holi
T18638,c917,p9,2024-06-01T00:00:00.000000,299,Tenali,
T18639,c6,p5,2024-07-10T00:00:00.000000,599,Hapur,
T18640,c407,p3,2024-04-15T00:00:00.000000,149,Thane,
T18641,c546,p2,2024-04-07T00:00:00.000000,199,Tinsukia,
T18642,c320,p7,2024-05-13T00:00:00.000000,349,Tiruppur,
T18643,c702,p4,2024-11-07T00:00:00.000000,399,Satna,Diwali
T18644,c425,p3,2024-10-12T00:00:00.000000,149,Bhatpara,
T18645,c181,p0,2024-11-21T00:00:00.000000,299,Thanjavur,
T18646,c432,p2,2024-06-05T00:00:00.000000,199,Haldia,Summer
T18647,c669,p3,2024-01-23T00:00:00.000000,149,Adoni,
T18648,c801,p4,2024-08-07T00:00:00.000000,399,Kalyan-Dombivli,
T18649,c355,p0,2024-03-07T00:00:00.000000,299,Kamarhati,Holi
T18650,c152,p7,2024-03-10T00:00:00.000000,349,Jamnagar,
T18651,c373,p6,2024-07-03T00:00:00.000000,249,Kavali,
T18652,c118,p0,2024-09-12T00:00:00.000000,299,Mirzapur,
T18653,c667,p3,2024-10-27T00:00:00.000000,149,Dhule,Diwali
T18654,c556,p9,2024-08-15T00:00:00.000000,299,Jodhpur,
T18655,c9,p5,2024-10-25T00:00:00.000000,599,Bareilly,
T18656,c595,p3,2024-12-25T00:00:00.000000,149,Dehri,
T18657,c568,p6,2024-10-05T00:00:00.000000,249,Dhule,
T18658,c813,p7,2024-03-05T00:00:00.000000,349,Deoghar,
T18659,c900,p5,2024-06-05T00:00:00.000000,599,Tinsukia,
T18660,c876,p8,2024-03-05T00:00:00.000000,199,Shimoga,
T18661,c380,p2,2024-10-25T00:00:00.000000,199,Rourkela,Diwali
T18662,c282,p9,2024-10-23T00:00:00.000000,299,Sirsa,
T18663,c301,p5,2024-05-20T00:00:00.000000,599,Serampore,Summer
T18664,c120,p5,2024-03-22T00:00:00.000000,599,Mysore,Holi
T18665,c593,p7,2024-08-03T00:00:00.000000,349,Amritsar,
T18666,c217,p6,2024-09-28T00:00:00.000000,249,Khammam,
T18667,c521,p7,2024-09-17T00:00:00.000000,349,Karnal,
T18668,c675,p9,2024-01-14T00:00:00.000000,299,Rohtak,
T18669,c767,p0,2024-03-24T00:00:00.000000,299,Jaunpur,
T18670,c256,p9,2024-04-28T00:00:00.000000,299,Singrauli,
T18671,c182,p5,2024-04-06T00:00:00.000000,599,Vasai-Virar,
T18672,c800,p5,2024-07-02T00:00:00.000000,599,Guwahati,
T18673,c98,p3,2024-08-03T00:00:00.000000,149,Muzaffarpur,
T18674,c82,p6,2024-07-27T00:00:00.000000,249,Bhiwandi,
T18675,c577,p6,2024-02-19T00:00:00.000000,249,Silchar,
T18676,c501,p2,2024-04-04T00:00:00.000000,199,Sikar,
T18677,c963,p6,2024-06-16T00:00:00.000000,249,Ulhasnagar,
T18678,c979,p5,2024-03-28T00:00:00.000000,599,Vijayanagaram,Holi
T18679,c846,p9,2024-12-04T00:00:00.000000,299,Madurai,
T18680,c625,p0,2024-12-30T00:00:00.000000,299,Jaipur,
T18681,c865,p1,2024-11-20T00:00:00.000000,499,Ambarnath,
T18682,c149,p0,2024-10-26T00:00:00.000000,299,Panvel,
T18683,c114,p7,2024-08-08T00:00:00.000000,349,Mahbubnagar,
T18684,c999,p7,2024-03-07T00:00:00.000000,349,Bhopal,
T18685,c115,p5,2024-09-25T00:00:00.000000,599,Vijayawada,
T18686,c353,p0,2024-10-19T00:00:00.000000,299,Jorhat,Diwali
T18687,c751,p7,2024-07-13T00:00:00.000000,349,Guna,
T18688,c698,p9,2024-01-04T00:00:00.000000,299,Shivpuri,
T18689,c56,p0,2024-11-05T00:00:00.000000,299,Saharanpur,Diwali
T18690,c882,p9,2024-11-14T00:00:00.000000,299,Gwalior,
T18691,c47,p2,2024-04-07T00:00:00.000000,199,Haldia,
T18692,c52,p3,2024-12-28T00:00:00.000000,149,Gorakhpur,
T18693,c517,p1,2024-08-31T00:00:00.000000,499,Thoothukudi,
T18694,c473,p1,2024-06-18T00:00:00.000000,499,Jamshedpur,
T18695,c940,p9,2024-08-05T00:00:00.000000,299,Khora ,
T18696,c455,p3,2024-09-29T00:00:00.000000,149,Ramgarh,
T18697,c254,p2,2024-06-29T00:00:00.000000,199,Mehsana,
T18698,c860,p5,2024-02-29T00:00:00.000000,599,Berhampore,
T18699,c596,p5,2024-01-15T00:00:00.000000,599,Raichur,
T18700,c430,p8,2024-08-23T00:00:00.000000,199,Visakhapatnam,
T18701,c153,p8,2024-08-29T00:00:00.000000,199,Gudivada,
T18702,c737,p3,2024-10-23T00:00:00.000000,149,Cuttack,Diwali
T18703,c601,p5,2024-06-15T00:00:00.000000,599,Kishanganj,
T18704,c483,p1,2024-09-22T00:00:00.000000,499,Allahabad,
T18705,c242,p5,2024-07-09T00:00:00.000000,599,Phusro,
T18706,c273,p8,2024-07-15T00:00:00.000000,199,Alwar,
T18707,c116,p5,2024-11-18T00:00:00.000000,599,Bharatpur,
T18708,c430,p2,2024-07-26T00:00:00.000000,199,Visakhapatnam,
T18709,c894,p8,2024-03-30T00:00:00.000000,199,Jorhat,
T18710,c62,p7,2024-08-30T00:00:00.000000,349,Sonipat,
T18711,c99,p9,2024-10-26T00:00:00.000000,299,Moradabad,Diwali
T18712,c407,p5,2024-02-13T00:00:00.000000,599,Thane,
T18713,c423,p9,2024-04-21T00:00:00.000000,299,Ramgarh,
T18714,c277,p6,2024-03-05T00:00:00.000000,249,Ulhasnagar,Holi
T18715,c216,p2,2024-10-03T00:00:00.000000,199,Amaravati,
T18716,c514,p6,2024-10-21T00:00:00.000000,249,Raipur,Diwali
T18717,c859,p1,2024-07-14T00:00:00.000000,499,Hajipur,
T18718,c891,p8,2024-09-08T00:00:00.000000,199,Danapur,
T18719,c951,p1,2024-07-30T00:00:00.000000,499,Tiruvottiyur,
T18720,c343,p4,2024-09-04T00:00:00.000000,399,Fatehpur,
T18721,c521,p8,2024-05-05T00:00:00.000000,199,Karnal,Summer
T18722,c559,p3,2024-05-09T00:00:00.000000,149,Raichur,
T18723,c239,p1,2024-12-25T00:00:00.000000,499,Phagwara,
T18724,c203,p0,2024-04-02T00:00:00.000000,299,Ludhiana,
T18725,c73,p2,2024-11-29T00:00:00.000000,199,Baranagar,
T18726,c126,p8,2024-11-22T00:00:00.000000,199,Gandhidham,
T18727,c258,p9,2024-05-15T00:00:00.000000,299,Tezpur,
T18728,c516,p4,2024-12-05T00:00:00.000000,399,Satna,
T18729,c434,p0,2024-05-01T00:00:00.000000,299,Ajmer,
T18730,c800,p5,2024-07-30T00:00:00.000000,599,Guwahati,
T18731,c993,p8,2024-09-27T00:00:00.000000,199,Amroha,
T18732,c1,p3,2024-04-06T00:00:00.000000,149,Bhubaneswar,
T18733,c761,p2,2024-03-23T00:00:00.000000,199,Berhampur,Holi
T18734,c399,p8,2024-07-03T00:00:00.000000,199,Kamarhati,
T18735,c218,p3,2024-10-03T00:00:00.000000,149,Giridih,
T18736,c139,p7,2024-05-20T00:00:00.000000,349,Munger,
T18737,c633,p6,2024-03-14T00:00:00.000000,249,Davanagere,Holi
T18738,c879,p5,2024-08-03T00:00:00.000000,599,Nandyal,
T18739,c454,p8,2024-07-07T00:00:00.000000,199,Rajkot,
T18740,c403,p0,2024-03-18T00:00:00.000000,299,Panihati,
T18741,c474,p8,2024-05-16T00:00:00.000000,199,Rajkot,
T18742,c87,p7,2024-02-05T00:00:00.000000,349,Nangloi Jat,
T18743,c341,p1,2024-11-15T00:00:00.000000,499,Khandwa,
T18744,c901,p4,2024-10-31T00:00:00.000000,399,Dhule,Diwali
T18745,c957,p5,2024-06-18T00:00:00.000000,599,Kottayam,
T18746,c900,p2,2024-07-24T00:00:00.000000,199,Tinsukia,
T18747,c12,p0,2024-09-02T00:00:00.000000,299,Bettiah,
T18748,c91,p9,2024-11-17T00:00:00.000000,299,Thiruvananthapuram,
T18749,c747,p8,2024-07-15T00:00:00.000000,199,Mirzapur,
T18750,c836,p4,2024-03-25T00:00:00.000000,399,Nagercoil,Holi
T18751,c647,p0,2024-08-20T00:00:00.000000,299,Navi Mumbai,
T18752,c58,p2,2024-05-09T00:00:00.000000,199,Berhampore,Summer
T18753,c202,p8,2024-01-02T00:00:00.000000,199,Indore,
T18754,c595,p1,2024-10-11T00:00:00.000000,499,Dehri,Diwali
T18755,c920,p5,2024-09-27T00:00:00.000000,599,Bidar,
T18756,c627,p1,2024-06-20T00:00:00.000000,499,Kishanganj,
T18757,c337,p9,2024-12-26T00:00:00.000000,299,Madanapalle,
T18758,c740,p3,2024-06-06T00:00:00.000000,149,Bikaner,
T18759,c624,p6,2024-03-31T00:00:00.000000,249,Pune,
T18760,c21,p1,2024-07-30T00:00:00.000000,499,Gangtok,
T18761,c643,p2,2024-11-14T00:00:00.000000,199,Junagadh,
T18762,c464,p6,2024-12-13T00:00:00.000000,249,Avadi,
T18763,c276,p1,2024-01-23T00:00:00.000000,499,Amroha,
T18764,c520,p0,2024-06-06T00:00:00.000000,299,Nellore,
T18765,c319,p6,2024-12-15T00:00:00.000000,249,Nashik,
T18766,c135,p0,2024-05-03T00:00:00.000000,299,South Dumdum,Summer
T18767,c820,p8,2024-05-31T00:00:00.000000,199,Bhilai,
T18768,c903,p7,2024-12-13T00:00:00.000000,349,Tadipatri,
T18769,c907,p3,2024-04-14T00:00:00.000000,149,Jaipur,
T18770,c414,p5,2024-06-24T00:00:00.000000,599,Bareilly,
T18771,c153,p8,2024-09-02T00:00:00.000000,199,Gudivada,
T18772,c396,p4,2024-07-27T00:00:00.000000,399,Kavali,
T18773,c811,p4,2024-04-07T00:00:00.000000,399,Chandigarh,
T18774,c295,p0,2024-10-26T00:00:00.000000,299,Muzaffarnagar,
T18775,c763,p4,2024-02-21T00:00:00.000000,399,Ujjain,
T18776,c241,p6,2024-04-18T00:00:00.000000,249,Bhimavaram,
T18777,c650,p2,2024-04-15T00:00:00.000000,199,Chandigarh,
T18778,c535,p3,2024-05-08T00:00:00.000000,149,Narasaraopet,Summer
T18779,c102,p1,2024-05-29T00:00:00.000000,499,Gandhinagar,Summer
T18780,c374,p3,2024-04-05T00:00:00.000000,149,Ahmednagar,
T18781,c73,p9,2024-11-23T00:00:00.000000,299,Baranagar,
T18782,c132,p4,2024-12-03T00:00:00.000000,399,Guntakal,
T18783,c774,p5,2024-03-12T00:00:00.000000,599,Mahbubnagar,Holi
T18784,c981,p9,2024-05-06T00:00:00.000000,299,Bettiah,Summer
T18785,c485,p8,2024-04-05T00:00:00.000000,199,Kamarhati,
T18786,c856,p0,2024-05-08T00:00:00.000000,299,Mehsana,
T18787,c124,p1,2024-08-29T00:00:00.000000,499,Muzaffarpur,
T18788,c911,p8,2024-07-05T00:00:00.000000,199,Delhi,
T18789,c779,p8,2024-11-10T00:00:00.000000,199,Barasat,
T18790,c498,p2,2024-11-09T00:00:00.000000,199,Mathura,
T18791,c743,p1,2024-03-27T00:00:00.000000,499,Kochi,Holi
T18792,c525,p5,2024-11-05T00:00:00.000000,599,Ghaziabad,Diwali
T18793,c726,p4,2024-02-22T00:00:00.000000,399,South Dumdum,
T18794,c570,p9,2024-10-17T00:00:00.000000,299,Aurangabad,Diwali
T18795,c971,p7,2024-04-23T00:00:00.000000,349,Aizawl,
T18796,c844,p9,2024-09-01T00:00:00.000000,299,Kakinada,
T18797,c326,p3,2024-05-03T00:00:00.000000,149,Malda,
T18798,c970,p5,2024-06-18T00:00:00.000000,599,Agartala,
T18799,c284,p1,2024-06-18T00:00:00.000000,499,Durgapur,
T18800,c104,p5,2024-05-02T00:00:00.000000,599,Sultan Pur Majra,
T18801,c527,p9,2024-06-28T00:00:00.000000,299,Ramgarh,Summer
T18802,c961,p0,2024-05-30T00:00:00.000000,299,Panchkula,
T18803,c176,p6,2024-11-21T00:00:00.000000,249,Dibrugarh,
T18804,c534,p2,2024-07-26T00:00:00.000000,199,Dewas,
T18805,c186,p5,2024-02-16T00:00:00.000000,599,Berhampur,
T18806,c299,p3,2024-05-26T00:00:00.000000,149,Kavali,
T18807,c198,p8,2024-03-31T00:00:00.000000,199,Surendranagar Dudhrej,
T18808,c128,p5,2024-12-06T00:00:00.000000,599,Dewas,
T18809,c951,p3,2024-06-03T00:00:00.000000,149,Tiruvottiyur,
T18810,c740,p5,2024-01-08T00:00:00.000000,599,Bikaner,
T18811,c902,p8,2024-03-22T00:00:00.000000,199,Jamshedpur,Holi
T18812,c358,p1,2024-10-28T00:00:00.000000,499,Anantapur,
T18813,c954,p7,2024-08-16T00:00:00.000000,349,Warangal,
T18814,c440,p2,2024-12-30T00:00:00.000000,199,Gandhidham,
T18815,c937,p2,2024-09-02T00:00:00.000000,199,Navi Mumbai,
T18816,c44,p5,2024-04-07T00:00:00.000000,599,Ichalkaranji,
T18817,c65,p0,2024-05-02T00:00:00.000000,299,Agra,
T18818,c534,p5,2024-05-17T00:00:00.000000,599,Dewas,
T18819,c87,p6,2024-03-10T00:00:00.000000,249,Nangloi Jat,Holi
T18820,c323,p3,2024-02-22T00:00:00.000000,149,Madanapalle,
T18821,c622,p3,2024-03-03T00:00:00.000000,149,Kochi,Holi
T18822,c533,p9,2024-09-02T00:00:00.000000,299,Rajpur Sonarpur,
T18823,c788,p3,2024-09-28T00:00:00.000000,149,Mangalore,
T18824,c980,p1,2024-07-15T00:00:00.000000,499,Hyderabad,
T18825,c254,p7,2024-10-07T00:00:00.000000,349,Mehsana,
T18826,c346,p9,2024-03-15T00:00:00.000000,299,Nagaon,
T18827,c588,p7,2024-11-09T00:00:00.000000,349,Junagadh,
T18828,c901,p2,2024-09-11T00:00:00.000000,199,Dhule,
T18829,c126,p7,2024-03-06T00:00:00.000000,349,Gandhidham,
T18830,c306,p7,2024-09-11T00:00:00.000000,349,Hosur,
T18831,c875,p2,2024-11-06T00:00:00.000000,199,Satara,
T18832,c955,p1,2024-03-03T00:00:00.000000,499,Morena,Holi
T18833,c434,p1,2024-05-06T00:00:00.000000,499,Ajmer,
T18834,c372,p7,2024-11-09T00:00:00.000000,349,Proddatur,
T18835,c520,p0,2024-10-14T00:00:00.000000,299,Nellore,
T18836,c852,p8,2024-06-23T00:00:00.000000,199,Nagercoil,Summer
T18837,c558,p1,2024-05-30T00:00:00.000000,499,Dibrugarh,Summer
T18838,c17,p1,2024-11-03T00:00:00.000000,499,Nagercoil,
T18839,c268,p1,2024-03-22T00:00:00.000000,499,Guna,Holi
T18840,c325,p3,2024-01-30T00:00:00.000000,149,Muzaffarpur,
T18841,c401,p8,2024-11-03T00:00:00.000000,199,Haldia,
T18842,c298,p2,2024-04-16T00:00:00.000000,199,Farrukhabad,
T18843,c276,p9,2024-05-03T00:00:00.000000,299,Amroha,
T18844,c128,p9,2024-11-02T00:00:00.000000,299,Dewas,Diwali
T18845,c570,p9,2024-12-17T00:00:00.000000,299,Aurangabad,
T18846,c278,p1,2024-11-10T00:00:00.000000,499,Ahmedabad,
T18847,c20,p9,2024-02-07T00:00:00.000000,299,Hubli–Dharwad,
T18848,c832,p5,2024-02-06T00:00:00.000000,599,Solapur,
T18849,c792,p4,2024-05-07T00:00:00.000000,399,Rourkela,
T18850,c748,p9,2024-02-23T00:00:00.000000,299,Gangtok,
T18851,c854,p9,2024-07-06T00:00:00.000000,299,Bareilly,
T18852,c458,p3,2024-07-06T00:00:00.000000,149,Hosur,
T18853,c498,p9,2024-05-08T00:00:00.000000,299,Mathura,Summer
T18854,c695,p8,2024-10-27T00:00:00.000000,199,South Dumdum,Diwali
T18855,c52,p2,2024-07-27T00:00:00.000000,199,Gorakhpur,
T18856,c659,p9,2024-05-18T00:00:00.000000,299,Saharsa,Summer
T18857,c771,p5,2024-06-02T00:00:00.000000,599,Sri Ganganagar,
T18858,c239,p0,2024-06-28T00:00:00.000000,299,Phagwara,
T18859,c21,p2,2024-08-22T00:00:00.000000,199,Gangtok,
T18860,c800,p7,2024-11-13T00:00:00.000000,349,Guwahati,
T18861,c454,p6,2024-03-16T00:00:00.000000,249,Rajkot,
T18862,c208,p3,2024-07-05T00:00:00.000000,149,Giridih,
T18863,c89,p8,2024-12-12T00:00:00.000000,199,Firozabad,
T18864,c417,p5,2024-05-23T00:00:00.000000,599,Ramagundam,
T18865,c49,p9,2024-09-23T00:00:00.000000,299,Haldia,
T18866,c688,p0,2024-11-16T00:00:00.000000,299,Dehri,
T18867,c992,p2,2024-09-22T00:00:00.000000,199,Bhusawal,
T18868,c231,p0,2024-05-13T00:00:00.000000,299,Unnao,
